№ TT,НЕДЕЛЯ,КОЛ-ВО
102,2018-06-11 00:00:00,1
102,2018-06-18 00:00:00,1
102,2018-06-25 00:00:00,1
102,2018-07-02 00:00:00,1
102,2018-07-09 00:00:00,1
102,2018-07-16 00:00:00,1
102,2018-07-23 00:00:00,1
102,2018-07-30 00:00:00,1
102,2018-08-06 00:00:00,1
102,2018-08-13 00:00:00,1
102,2018-08-20 00:00:00,1
102,2018-08-27 00:00:00,1
102,2018-09-03 00:00:00,1
102,2018-09-10 00:00:00,1
102,2018-09-17 00:00:00,1
102,2018-09-24 00:00:00,1
102,2018-10-01 00:00:00,1
102,2018-10-08 00:00:00,1
102,2018-10-15 00:00:00,1
102,2018-10-22 00:00:00,1
102,2018-10-29 00:00:00,1
102,2018-11-05 00:00:00,1
102,2018-11-12 00:00:00,1
102,2018-11-19 00:00:00,1
102,2018-11-26 00:00:00,1
102,2018-12-03 00:00:00,1
102,2018-12-10 00:00:00,1
102,2018-12-17 00:00:00,1
102,2018-12-24 00:00:00,1
102,2018-12-31 00:00:00,1
102,2019-01-07 00:00:00,1
102,2019-01-14 00:00:00,1
102,2019-01-21 00:00:00,1
102,2019-01-28 00:00:00,1
102,2019-02-04 00:00:00,1
102,2019-02-11 00:00:00,1
102,2019-02-18 00:00:00,1
102,2019-02-25 00:00:00,1
102,2019-03-04 00:00:00,1
102,2019-03-11 00:00:00,1
102,2019-03-18 00:00:00,1
102,2019-03-25 00:00:00,1
102,2019-04-01 00:00:00,1
102,2019-04-08 00:00:00,1
102,2019-04-15 00:00:00,1
102,2019-04-22 00:00:00,1
102,2019-04-29 00:00:00,1
102,2019-05-06 00:00:00,1
102,2019-05-13 00:00:00,1
102,2019-05-20 00:00:00,1
102,2019-05-27 00:00:00,1
102,2019-06-03 00:00:00,1
102,2019-06-10 00:00:00,1
102,2019-06-17 00:00:00,1
102,2019-06-24 00:00:00,1
102,2019-07-01 00:00:00,1
102,2019-07-08 00:00:00,1
102,2019-07-15 00:00:00,1
102,2019-07-22 00:00:00,1
102,2019-07-29 00:00:00,1
102,2019-08-05 00:00:00,1
102,2019-08-12 00:00:00,1
102,2019-08-19 00:00:00,1
102,2019-08-26 00:00:00,1
102,2019-09-02 00:00:00,1
102,2019-09-09 00:00:00,1
102,2019-09-16 00:00:00,1
102,2019-09-23 00:00:00,1
102,2019-09-30 00:00:00,1
102,2019-10-07 00:00:00,1
102,2019-10-14 00:00:00,1
102,2019-10-21 00:00:00,1
102,2019-10-28 00:00:00,1
102,2019-11-04 00:00:00,1
102,2019-11-11 00:00:00,1
102,2019-11-18 00:00:00,1
102,2019-11-25 00:00:00,1
102,2019-12-02 00:00:00,1
102,2019-12-09 00:00:00,1
102,2019-12-16 00:00:00,1
102,2019-12-23 00:00:00,1
102,2019-12-30 00:00:00,1
102,2020-01-06 00:00:00,1
250,2018-01-29 00:00:00,1
250,2018-02-05 00:00:00,1
250,2018-02-12 00:00:00,1
250,2018-02-19 00:00:00,1
250,2018-02-26 00:00:00,1
250,2018-03-05 00:00:00,1
250,2018-03-12 00:00:00,1
250,2018-03-19 00:00:00,1
250,2018-03-26 00:00:00,1
250,2018-04-02 00:00:00,1
250,2018-04-09 00:00:00,1
250,2018-04-16 00:00:00,1
250,2018-04-23 00:00:00,1
250,2018-04-30 00:00:00,1
250,2018-05-07 00:00:00,1
250,2018-05-14 00:00:00,1
250,2018-05-21 00:00:00,1
250,2018-05-28 00:00:00,1
250,2018-06-04 00:00:00,1
250,2018-06-11 00:00:00,1
250,2018-06-18 00:00:00,1
250,2018-06-25 00:00:00,1
250,2018-07-02 00:00:00,1
250,2018-07-09 00:00:00,1
250,2018-07-16 00:00:00,1
250,2018-07-23 00:00:00,1
250,2018-07-30 00:00:00,1
250,2018-08-06 00:00:00,1
250,2018-08-13 00:00:00,1
250,2018-08-20 00:00:00,1
250,2018-08-27 00:00:00,1
250,2018-09-03 00:00:00,1
250,2018-09-10 00:00:00,1
250,2018-09-17 00:00:00,1
250,2018-09-24 00:00:00,1
250,2018-10-01 00:00:00,1
250,2018-10-08 00:00:00,1
250,2018-10-15 00:00:00,1
250,2018-10-22 00:00:00,1
250,2018-10-29 00:00:00,1
250,2018-11-05 00:00:00,1
250,2018-11-12 00:00:00,1
250,2018-11-19 00:00:00,1
250,2018-11-26 00:00:00,1
250,2018-12-03 00:00:00,1
250,2018-12-10 00:00:00,1
250,2018-12-17 00:00:00,1
250,2018-12-24 00:00:00,1
250,2018-12-31 00:00:00,1
250,2019-01-07 00:00:00,1
250,2019-01-14 00:00:00,1
250,2019-01-21 00:00:00,1
250,2019-01-28 00:00:00,1
250,2019-02-04 00:00:00,1
250,2019-02-11 00:00:00,1
250,2019-02-18 00:00:00,1
250,2019-02-25 00:00:00,1
250,2019-03-04 00:00:00,1
250,2019-03-11 00:00:00,1
250,2019-03-18 00:00:00,1
250,2019-03-25 00:00:00,1
250,2019-04-01 00:00:00,1
250,2019-04-08 00:00:00,1
250,2019-04-15 00:00:00,1
250,2019-04-22 00:00:00,1
250,2019-04-29 00:00:00,1
250,2019-05-06 00:00:00,1
250,2019-05-13 00:00:00,1
250,2019-05-20 00:00:00,1
250,2019-05-27 00:00:00,1
250,2019-06-03 00:00:00,1
250,2019-06-10 00:00:00,1
250,2019-06-17 00:00:00,1
250,2019-06-24 00:00:00,1
250,2019-07-01 00:00:00,1
250,2019-07-08 00:00:00,1
250,2019-07-15 00:00:00,1
250,2019-07-22 00:00:00,1
250,2019-07-29 00:00:00,1
250,2019-08-05 00:00:00,1
250,2019-08-12 00:00:00,1
250,2019-08-19 00:00:00,1
250,2019-08-26 00:00:00,1
250,2019-09-02 00:00:00,1
250,2019-09-09 00:00:00,1
250,2019-09-16 00:00:00,1
250,2019-09-23 00:00:00,1
250,2019-09-30 00:00:00,1
250,2019-10-07 00:00:00,1
250,2019-10-14 00:00:00,1
250,2019-10-21 00:00:00,1
250,2019-10-28 00:00:00,1
250,2019-11-04 00:00:00,1
250,2019-11-11 00:00:00,1
250,2019-11-18 00:00:00,1
250,2019-11-25 00:00:00,1
250,2019-12-02 00:00:00,1
250,2019-12-09 00:00:00,1
250,2019-12-16 00:00:00,1
250,2019-12-23 00:00:00,1
250,2019-12-30 00:00:00,1
250,2020-01-06 00:00:00,1
21,2018-01-01 00:00:00,106163.548164305
21,2018-01-08 00:00:00,108423.619579912
21,2018-01-15 00:00:00,135099.88257813
21,2018-01-22 00:00:00,119948.354215986
21,2018-01-29 00:00:00,148323.972138742
21,2018-02-05 00:00:00,79090.1454777376
21,2018-02-12 00:00:00,131908.314374161
21,2018-02-19 00:00:00,132333.497890352
21,2018-02-26 00:00:00,80371.2113516387
21,2018-03-05 00:00:00,137776.82488776
21,2018-03-12 00:00:00,117776.045667873
21,2018-03-19 00:00:00,116736.547985547
21,2018-03-26 00:00:00,105169.893745726
21,2018-04-02 00:00:00,90185.0362462517
21,2018-04-09 00:00:00,94886.0840191375
21,2018-04-16 00:00:00,123914.975724318
21,2018-04-23 00:00:00,45854.2200114539
21,2018-04-30 00:00:00,84441.6971400918
21,2018-05-07 00:00:00,92315.8557036791
21,2018-05-14 00:00:00,109026.699614592
21,2018-05-21 00:00:00,117341.947231402
21,2018-05-28 00:00:00,107954.430633201
21,2018-06-04 00:00:00,89476.6595609335
21,2018-06-11 00:00:00,86048.3010805841
21,2018-06-18 00:00:00,87839.6812891073
21,2018-06-25 00:00:00,52988.257507226
21,2018-07-02 00:00:00,93586.0771771278
21,2018-07-09 00:00:00,105290.062894758
21,2018-07-16 00:00:00,110009.326284191
21,2018-07-23 00:00:00,120850.137089697
21,2018-07-30 00:00:00,122303.206274348
21,2018-08-06 00:00:00,98651.1009249915
21,2018-08-13 00:00:00,113543.874956656
21,2018-08-20 00:00:00,134890.809071297
21,2018-08-27 00:00:00,112007.289079531
21,2018-09-03 00:00:00,112224.994628985
21,2018-09-10 00:00:00,111419.6854666
21,2018-09-17 00:00:00,74457.3576462514
21,2018-09-24 00:00:00,102328.172039553
21,2018-10-01 00:00:00,80611.2520448602
21,2018-10-08 00:00:00,107610.435008074
21,2018-10-15 00:00:00,80740.4930197061
21,2018-10-22 00:00:00,102969.266807944
21,2018-10-29 00:00:00,142694.14303006
21,2018-11-05 00:00:00,94959.5751393039
21,2018-11-12 00:00:00,87458.4355350193
21,2018-11-19 00:00:00,125696.152485102
21,2018-11-26 00:00:00,115454.194780392
21,2018-12-03 00:00:00,107737.641040944
21,2018-12-10 00:00:00,82236.2787376042
21,2018-12-17 00:00:00,97717.8979911394
21,2018-12-24 00:00:00,105935.534347476
21,2018-12-31 00:00:00,128729.592636611
21,2019-01-07 00:00:00,119581.814594425
21,2019-01-14 00:00:00,93719.2006256272
21,2019-01-21 00:00:00,103610.842592507
21,2019-01-28 00:00:00,88243.0332239897
21,2019-02-04 00:00:00,100080.124321855
21,2019-02-11 00:00:00,113207.922638278
21,2019-02-18 00:00:00,89105.1927508978
21,2019-02-25 00:00:00,102843.030519877
21,2019-03-04 00:00:00,95240.3975438652
21,2019-03-11 00:00:00,117029.948893584
21,2019-03-18 00:00:00,106686.990019234
21,2019-03-25 00:00:00,116650.830149983
21,2019-04-01 00:00:00,70042.0590359114
21,2019-04-08 00:00:00,76505.4827644813
21,2019-04-15 00:00:00,125750.979038547
21,2019-04-22 00:00:00,128258.240853883
21,2019-04-29 00:00:00,87040.245961134
21,2019-05-06 00:00:00,95558.8100526688
21,2019-05-13 00:00:00,89669.341455121
21,2019-05-20 00:00:00,89095.1734975425
21,2019-05-27 00:00:00,74706.4353594628
21,2019-06-03 00:00:00,87967.5664847984
21,2019-06-10 00:00:00,107161.481496098
21,2019-06-17 00:00:00,87297.8342656369
21,2019-06-24 00:00:00,87060.9669476245
21,2019-07-01 00:00:00,54738.2423011505
21,2019-07-08 00:00:00,125514.034680198
21,2019-07-15 00:00:00,101523.434457648
21,2019-07-22 00:00:00,78166.8112073199
21,2019-07-29 00:00:00,94730.434271117
21,2019-08-05 00:00:00,106205.832371696
21,2019-08-12 00:00:00,99625.2870325998
21,2019-08-19 00:00:00,100514.823247865
21,2019-08-26 00:00:00,90335.7248468165
21,2019-09-02 00:00:00,142281.200472141
21,2019-09-09 00:00:00,96472.9498933105
21,2019-09-16 00:00:00,103815.504034454
21,2019-09-23 00:00:00,101906.436493443
21,2019-09-30 00:00:00,105661.865155437
21,2019-10-07 00:00:00,118814.896981054
21,2019-10-14 00:00:00,81476.1098093734
21,2019-10-21 00:00:00,88290.0749533838
21,2019-10-28 00:00:00,76512.6292775901
21,2019-11-04 00:00:00,81535.2998701592
21,2019-11-11 00:00:00,115966.308639936
21,2019-11-18 00:00:00,116017.046254354
21,2019-11-25 00:00:00,115627.87024629
21,2019-12-02 00:00:00,45640.613307395
21,2019-12-09 00:00:00,94194.0251174059
21,2019-12-16 00:00:00,130278.372951471
21,2019-12-23 00:00:00,97753.4458195753
21,2019-12-30 00:00:00,126056.392375472
21,2020-01-06 00:00:00,138971.137785857
36,2018-01-01 00:00:00,161086.721632098
36,2018-01-08 00:00:00,107847.434235428
36,2018-01-15 00:00:00,100358.133448675
36,2018-01-22 00:00:00,71770.3341282527
36,2018-01-29 00:00:00,105397.394618114
36,2018-02-05 00:00:00,103847.1473278
36,2018-02-12 00:00:00,135483.768785846
36,2018-02-19 00:00:00,140354.348338072
36,2018-02-26 00:00:00,131529.69404404
36,2018-03-05 00:00:00,69142.3458772135
36,2018-03-12 00:00:00,119370.184736249
36,2018-03-19 00:00:00,123243.901762926
36,2018-03-26 00:00:00,129770.831057502
36,2018-04-02 00:00:00,85244.129222701
36,2018-04-09 00:00:00,107533.584358535
36,2018-04-16 00:00:00,82393.0855142848
36,2018-04-23 00:00:00,124409.435955183
36,2018-04-30 00:00:00,88840.9715752847
36,2018-05-07 00:00:00,14538.3728992567
36,2018-05-14 00:00:00,126116.834764287
36,2018-05-21 00:00:00,65421.4380501117
36,2018-05-28 00:00:00,87395.6674668466
36,2018-06-04 00:00:00,112355.619829928
36,2018-06-11 00:00:00,65855.5311935814
36,2018-06-18 00:00:00,110411.738868636
36,2018-06-25 00:00:00,127727.342703202
36,2018-07-02 00:00:00,120764.596642378
36,2018-07-09 00:00:00,104335.273179516
36,2018-07-16 00:00:00,93979.8804402363
36,2018-07-23 00:00:00,75828.3616662849
36,2018-07-30 00:00:00,131651.084103785
36,2018-08-06 00:00:00,104581.211049454
36,2018-08-13 00:00:00,96828.2396980348
36,2018-08-20 00:00:00,67341.0539196912
36,2018-08-27 00:00:00,93768.3483253096
36,2018-09-03 00:00:00,88000.4059136137
36,2018-09-10 00:00:00,86494.8882276449
36,2018-09-17 00:00:00,102683.640829675
36,2018-09-24 00:00:00,123205.472019458
36,2018-10-01 00:00:00,87078.3119432546
36,2018-10-08 00:00:00,85418.4531539926
36,2018-10-15 00:00:00,132228.194266362
36,2018-10-22 00:00:00,52309.7828244253
36,2018-10-29 00:00:00,101535.636167788
36,2018-11-05 00:00:00,84484.72893135
36,2018-11-12 00:00:00,106614.429960362
36,2018-11-19 00:00:00,109734.910484748
36,2018-11-26 00:00:00,81387.6496725032
36,2018-12-03 00:00:00,112767.796536878
36,2018-12-10 00:00:00,74015.876553825
36,2018-12-17 00:00:00,70695.4488856301
36,2018-12-24 00:00:00,111265.372220198
36,2018-12-31 00:00:00,99914.4024591778
36,2019-01-07 00:00:00,87263.4827937587
36,2019-01-14 00:00:00,106671.643728057
36,2019-01-21 00:00:00,113960.451272915
36,2019-01-28 00:00:00,106187.085176988
36,2019-02-04 00:00:00,86518.1029770039
36,2019-02-11 00:00:00,77008.9648750013
36,2019-02-18 00:00:00,98253.2810205474
36,2019-02-25 00:00:00,70353.7469317951
36,2019-03-04 00:00:00,116039.094041735
36,2019-03-11 00:00:00,99494.9766330941
36,2019-03-18 00:00:00,76324.4168896788
36,2019-03-25 00:00:00,92983.717533128
36,2019-04-01 00:00:00,137167.201978481
36,2019-04-08 00:00:00,74231.8520837471
36,2019-04-15 00:00:00,114882.957763692
36,2019-04-22 00:00:00,82346.1914712058
36,2019-04-29 00:00:00,109785.837709463
36,2019-05-06 00:00:00,87396.5564343714
36,2019-05-13 00:00:00,117021.20382335
36,2019-05-20 00:00:00,95325.8380605285
36,2019-05-27 00:00:00,111341.105853783
36,2019-06-03 00:00:00,70111.0691045983
36,2019-06-10 00:00:00,112202.852070218
36,2019-06-17 00:00:00,90138.7921242594
36,2019-06-24 00:00:00,98762.2371129481
36,2019-07-01 00:00:00,79139.3166576264
36,2019-07-08 00:00:00,38581.0428595958
36,2019-07-15 00:00:00,96591.9902587489
36,2019-07-22 00:00:00,96107.1559487495
36,2019-07-29 00:00:00,99712.8339603512
36,2019-08-05 00:00:00,95914.392762051
36,2019-08-12 00:00:00,124262.92148752
36,2019-08-19 00:00:00,131990.724173193
36,2019-08-26 00:00:00,107177.197532583
36,2019-09-02 00:00:00,117470.727789713
36,2019-09-09 00:00:00,55618.8837959734
36,2019-09-16 00:00:00,98689.4347161625
36,2019-09-23 00:00:00,103123.999694813
36,2019-09-30 00:00:00,106318.382674711
36,2019-10-07 00:00:00,86747.6530588041
36,2019-10-14 00:00:00,101564.009847844
36,2019-10-21 00:00:00,111197.285415513
36,2019-10-28 00:00:00,67341.6978510587
36,2019-11-04 00:00:00,89744.7688643625
36,2019-11-11 00:00:00,69421.5769026705
36,2019-11-18 00:00:00,85951.9182197377
36,2019-11-25 00:00:00,138730.113606346
36,2019-12-02 00:00:00,79859.7499715735
36,2019-12-09 00:00:00,78463.7232249626
36,2019-12-16 00:00:00,91504.3532791047
36,2019-12-23 00:00:00,103127.127771564
36,2019-12-30 00:00:00,112876.805107555
36,2020-01-06 00:00:00,72213.6579416129
140,2018-01-01 00:00:00,94380.1486409816
140,2018-01-08 00:00:00,88145.5317875321
140,2018-01-15 00:00:00,128272.113672886
140,2018-01-22 00:00:00,117681.925979797
140,2018-01-29 00:00:00,98486.5997429723
140,2018-02-05 00:00:00,111116.406789634
140,2018-02-12 00:00:00,99328.0440978738
140,2018-02-19 00:00:00,113454.887078101
140,2018-02-26 00:00:00,84746.2426527342
140,2018-03-05 00:00:00,126860.726687691
140,2018-03-12 00:00:00,89237.2170053663
140,2018-03-19 00:00:00,81148.5804036986
140,2018-03-26 00:00:00,95788.7464035753
140,2018-04-02 00:00:00,88373.0026449256
140,2018-04-09 00:00:00,113962.947926397
140,2018-04-16 00:00:00,68869.3125579876
140,2018-04-23 00:00:00,115729.311646364
140,2018-04-30 00:00:00,68324.192955499
140,2018-05-07 00:00:00,96609.6680922288
140,2018-05-14 00:00:00,116396.338958843
140,2018-05-21 00:00:00,69234.682412503
140,2018-05-28 00:00:00,118205.183793685
140,2018-06-04 00:00:00,96899.3355633282
140,2018-06-11 00:00:00,74368.4525025756
140,2018-06-18 00:00:00,83277.8585836705
140,2018-06-25 00:00:00,85548.0611748036
140,2018-07-02 00:00:00,103843.132573166
140,2018-07-09 00:00:00,134759.379621322
140,2018-07-16 00:00:00,104916.102485967
140,2018-07-23 00:00:00,75459.9090200646
140,2018-07-30 00:00:00,118982.710553563
140,2018-08-06 00:00:00,107452.133025753
140,2018-08-13 00:00:00,103405.843975571
140,2018-08-20 00:00:00,103735.045725503
140,2018-08-27 00:00:00,101434.377288751
140,2018-09-03 00:00:00,108849.53504335
140,2018-09-10 00:00:00,88953.0232652356
140,2018-09-17 00:00:00,119836.799942465
140,2018-09-24 00:00:00,96059.098013273
140,2018-10-01 00:00:00,111140.595390905
140,2018-10-08 00:00:00,95226.963206624
140,2018-10-15 00:00:00,98206.3253963215
140,2018-10-22 00:00:00,109532.63168931
140,2018-10-29 00:00:00,102436.284219953
140,2018-11-05 00:00:00,68995.6187870974
140,2018-11-12 00:00:00,82236.4976386458
140,2018-11-19 00:00:00,117544.296762282
140,2018-11-26 00:00:00,98293.0128292764
140,2018-12-03 00:00:00,83116.0093820676
140,2018-12-10 00:00:00,135738.090399359
140,2018-12-17 00:00:00,94096.2165326112
140,2018-12-24 00:00:00,109977.735519043
140,2018-12-31 00:00:00,94756.7344509548
140,2019-01-07 00:00:00,80983.905831459
140,2019-01-14 00:00:00,92054.8773936536
140,2019-01-21 00:00:00,113029.101055988
140,2019-01-28 00:00:00,90214.0337732472
140,2019-02-04 00:00:00,117692.629722312
140,2019-02-11 00:00:00,74563.8610105615
140,2019-02-18 00:00:00,103168.914418924
140,2019-02-25 00:00:00,77430.0715507116
140,2019-03-04 00:00:00,113630.186806108
140,2019-03-11 00:00:00,96894.6466350152
140,2019-03-18 00:00:00,117779.484795089
140,2019-03-25 00:00:00,74888.1911830151
140,2019-04-01 00:00:00,98379.3662753388
140,2019-04-08 00:00:00,102984.410792857
140,2019-04-15 00:00:00,101246.50140585
140,2019-04-22 00:00:00,90540.7716287611
140,2019-04-29 00:00:00,95256.7618545235
140,2019-05-06 00:00:00,88213.7465084355
140,2019-05-13 00:00:00,107438.833687637
140,2019-05-20 00:00:00,71954.7119058309
140,2019-05-27 00:00:00,129181.091176363
140,2019-06-03 00:00:00,95722.6610892765
140,2019-06-10 00:00:00,82697.2176124585
140,2019-06-17 00:00:00,81921.9798572945
140,2019-06-24 00:00:00,79796.1094496594
140,2019-07-01 00:00:00,91503.3522549728
140,2019-07-08 00:00:00,141334.847077675
140,2019-07-15 00:00:00,103642.077661444
140,2019-07-22 00:00:00,111044.913659259
140,2019-07-29 00:00:00,137427.521055818
140,2019-08-05 00:00:00,93455.2907383414
140,2019-08-12 00:00:00,124657.565769531
140,2019-08-19 00:00:00,53414.2086279015
140,2019-08-26 00:00:00,119195.199096051
140,2019-09-02 00:00:00,101349.057963055
140,2019-09-09 00:00:00,107747.784456224
140,2019-09-16 00:00:00,83269.4370400736
140,2019-09-23 00:00:00,115387.798447852
140,2019-09-30 00:00:00,121029.182349808
140,2019-10-07 00:00:00,121500.299108565
140,2019-10-14 00:00:00,96569.7134428644
140,2019-10-21 00:00:00,92978.5128730178
140,2019-10-28 00:00:00,124276.699704227
140,2019-11-04 00:00:00,105461.489557272
140,2019-11-11 00:00:00,83411.2730175998
140,2019-11-18 00:00:00,141291.491156384
140,2019-11-25 00:00:00,108043.862089344
140,2019-12-02 00:00:00,63375.6242555913
140,2019-12-09 00:00:00,97180.4616521644
140,2019-12-16 00:00:00,105626.281706327
140,2019-12-23 00:00:00,72881.0482593661
140,2019-12-30 00:00:00,127658.764266639
140,2020-01-06 00:00:00,109969.354057653
274,2019-10-07 00:00:00,134434.688123673
274,2019-10-14 00:00:00,118853.34413714
274,2019-10-21 00:00:00,118287.48266786
274,2019-10-28 00:00:00,96323.2726407232
274,2019-11-04 00:00:00,103537.90653656
274,2019-11-11 00:00:00,124863.146953115
274,2019-11-18 00:00:00,133288.422734518
274,2019-11-25 00:00:00,123882.343748564
274,2019-12-02 00:00:00,112950.745713342
274,2019-12-09 00:00:00,88050.2848131608
274,2019-12-16 00:00:00,89528.8622764306
274,2019-12-23 00:00:00,99522.1053887966
274,2019-12-30 00:00:00,101930.761619939
274,2020-01-06 00:00:00,95963.4811376758
5,2018-01-01 00:00:00,122949.869758524
5,2018-01-08 00:00:00,95999.2342484984
5,2018-01-15 00:00:00,62890.1136399991
5,2018-01-22 00:00:00,83082.8761401662
5,2018-01-29 00:00:00,91819.1983520483
5,2018-02-05 00:00:00,102768.476236769
5,2018-02-12 00:00:00,74244.9327775368
5,2018-02-19 00:00:00,86951.8899050595
5,2018-02-26 00:00:00,96785.4983433102
5,2018-03-05 00:00:00,85089.7740242464
5,2018-03-12 00:00:00,84190.805409947
5,2018-03-19 00:00:00,98396.6928691695
5,2018-03-26 00:00:00,79829.0625793179
5,2018-04-02 00:00:00,111793.277830918
5,2018-04-09 00:00:00,118509.995733989
5,2018-04-16 00:00:00,103482.809088354
5,2018-04-23 00:00:00,63918.1720612048
5,2018-04-30 00:00:00,119163.698510799
5,2018-05-07 00:00:00,89303.2360374857
5,2018-05-14 00:00:00,112239.148471476
5,2018-05-21 00:00:00,68496.2497907729
5,2018-05-28 00:00:00,120721.844160352
5,2018-06-04 00:00:00,105932.67685128
5,2018-06-11 00:00:00,110170.169559963
5,2018-06-18 00:00:00,122384.925733043
5,2018-06-25 00:00:00,146782.489337956
5,2018-07-02 00:00:00,72672.7798569417
5,2018-07-09 00:00:00,125097.720133513
5,2018-07-16 00:00:00,135836.376097858
5,2018-07-23 00:00:00,87551.3365903635
5,2018-07-30 00:00:00,90721.4254627656
5,2018-08-06 00:00:00,123841.526597678
5,2018-08-13 00:00:00,125130.530210466
5,2018-08-20 00:00:00,106835.583703797
5,2018-08-27 00:00:00,107596.831546094
5,2018-09-03 00:00:00,21252.7331636594
5,2018-09-10 00:00:00,94878.0164153338
5,2018-09-17 00:00:00,81643.3525624651
5,2018-09-24 00:00:00,121116.410146724
5,2018-10-01 00:00:00,93557.9979220922
5,2018-10-08 00:00:00,115248.870207414
5,2018-10-15 00:00:00,80344.2020045616
5,2018-10-22 00:00:00,78353.6893846637
5,2018-10-29 00:00:00,105896.977542939
5,2018-11-05 00:00:00,86459.058556476
5,2018-11-12 00:00:00,82425.8084461202
5,2018-11-19 00:00:00,84684.769226527
5,2018-11-26 00:00:00,65440.435930307
5,2018-12-03 00:00:00,91086.8770157126
5,2018-12-10 00:00:00,110029.512465912
5,2018-12-17 00:00:00,84887.2411164442
5,2018-12-24 00:00:00,107707.329173598
5,2018-12-31 00:00:00,88854.0940994305
5,2019-01-07 00:00:00,76764.2954700423
5,2019-01-14 00:00:00,68787.515008155
5,2019-01-21 00:00:00,73151.8980838888
5,2019-01-28 00:00:00,93676.3700467046
5,2019-02-04 00:00:00,77689.5154484012
5,2019-02-11 00:00:00,88460.1928777457
5,2019-02-18 00:00:00,89592.5400238421
5,2019-02-25 00:00:00,88467.3099549857
5,2019-03-04 00:00:00,87426.0216354783
5,2019-03-11 00:00:00,90900.9430394791
5,2019-03-18 00:00:00,174188.98097844
5,2019-03-25 00:00:00,114553.638778707
5,2019-04-01 00:00:00,87351.5240307693
5,2019-04-08 00:00:00,83098.2520715406
5,2019-04-15 00:00:00,92400.15790187
5,2019-04-22 00:00:00,102378.295417242
5,2019-04-29 00:00:00,108483.106351599
5,2019-05-06 00:00:00,84353.3744080806
5,2019-05-13 00:00:00,151230.129244035
5,2019-05-20 00:00:00,112178.763487507
5,2019-05-27 00:00:00,126151.891436293
5,2019-06-03 00:00:00,129219.893482714
5,2019-06-10 00:00:00,106002.518700475
5,2019-06-17 00:00:00,101036.405855647
5,2019-06-24 00:00:00,82291.4675604872
5,2019-07-01 00:00:00,84859.026637174
5,2019-07-08 00:00:00,105949.881942817
5,2019-07-15 00:00:00,83832.3519823381
5,2019-07-22 00:00:00,94538.3473316168
5,2019-07-29 00:00:00,84613.2388961319
5,2019-08-05 00:00:00,103045.739891556
5,2019-08-12 00:00:00,113364.972128464
5,2019-08-19 00:00:00,88640.5793066777
5,2019-08-26 00:00:00,64363.2573831014
5,2019-09-02 00:00:00,110617.952043709
5,2019-09-09 00:00:00,87195.141515352
5,2019-09-16 00:00:00,106800.005849863
5,2019-09-23 00:00:00,106092.177252656
5,2019-09-30 00:00:00,108024.433439384
5,2019-10-07 00:00:00,70450.7438714769
5,2019-10-14 00:00:00,95510.1093692527
5,2019-10-21 00:00:00,93377.1799329485
5,2019-10-28 00:00:00,98664.0680967971
5,2019-11-04 00:00:00,85978.1772988788
5,2019-11-11 00:00:00,73549.8409847884
5,2019-11-18 00:00:00,78057.506347299
5,2019-11-25 00:00:00,93719.7653450845
5,2019-12-02 00:00:00,58395.0121354553
5,2019-12-09 00:00:00,62109.8989410945
5,2019-12-16 00:00:00,127469.409564617
5,2019-12-23 00:00:00,41731.2597844505
5,2019-12-30 00:00:00,84441.1898173503
5,2020-01-06 00:00:00,93270.5558069879
55,2018-01-01 00:00:00,96568.5502049015
55,2018-01-08 00:00:00,96071.5306267634
55,2018-01-15 00:00:00,102077.633018624
55,2018-01-22 00:00:00,105394.83789779
55,2018-01-29 00:00:00,78708.9561570461
55,2018-02-05 00:00:00,93707.9529105601
55,2018-02-12 00:00:00,102578.442599005
55,2018-02-19 00:00:00,86789.3802477621
55,2018-02-26 00:00:00,90752.0190391846
55,2018-03-05 00:00:00,81183.0320450551
55,2018-03-12 00:00:00,124309.627742449
55,2018-03-19 00:00:00,82290.2552936501
55,2018-03-26 00:00:00,112988.20398482
55,2018-04-02 00:00:00,112729.985339494
55,2018-04-09 00:00:00,103808.193233345
55,2018-04-16 00:00:00,108540.765816983
55,2018-04-23 00:00:00,74509.6800961882
55,2018-04-30 00:00:00,126751.320016893
55,2018-05-07 00:00:00,95817.5498293031
55,2018-05-14 00:00:00,86925.5541291175
55,2018-05-21 00:00:00,105932.316810676
55,2018-05-28 00:00:00,124298.59054318
55,2018-06-04 00:00:00,81987.7330848313
55,2018-06-11 00:00:00,135919.527373543
55,2018-06-18 00:00:00,63887.8089267854
55,2018-06-25 00:00:00,111690.387135648
55,2018-07-02 00:00:00,95795.5100253307
55,2018-07-09 00:00:00,70749.7495460701
55,2018-07-16 00:00:00,92997.1314754567
55,2018-07-23 00:00:00,101213.531447537
55,2018-07-30 00:00:00,115510.348076855
55,2018-08-06 00:00:00,76750.0606839705
55,2018-08-13 00:00:00,114351.695193708
55,2018-08-20 00:00:00,107296.435543453
55,2018-08-27 00:00:00,89204.2828612268
55,2018-09-03 00:00:00,135935.817856559
55,2018-09-10 00:00:00,112274.502966722
55,2018-09-17 00:00:00,127683.635550058
55,2018-09-24 00:00:00,97959.9094488046
55,2018-10-01 00:00:00,97980.451363194
55,2018-10-08 00:00:00,96797.9357159091
55,2018-10-15 00:00:00,107684.608024479
55,2018-10-22 00:00:00,85676.9098200813
55,2018-10-29 00:00:00,96841.455319202
